date,platform,source_name,metric_name,metric_value
2023-12-15,telegram,ILPoliticsChannel,telegram_total_views,52073.0
2023-12-15,telegram,InternationalIsrael,telegram_message_count,6.0
2023-12-15,telegram,InternationalIsrael,telegram_total_views,16434.0
2023-12-15,telegram,IsraelNewsLive,telegram_message_count,33.0
2023-12-15,telegram,IsraelNewsLive,telegram_total_views,167445.0
2023-12-16,telegram,GazaUpdates,telegram_message_count,23.0
2023-12-16,telegram,GazaUpdates,telegram_total_views,105853.0
2023-12-16,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-12-16,telegram,HomeFrontAlerts,telegram_total_views,98620.0
2023-12-16,telegram,HostageFamilies,telegram_message_count,8.0
2023-12-16,telegram,HostageFamilies,telegram_total_views,45528.0
2023-12-16,telegram,ILPoliticsChannel,telegram_message_count,20.0
2023-12-16,telegram,ILPoliticsChannel,telegram_total_views,95569.0
2023-12-16,telegram,InternationalIsrael,telegram_message_count,27.0
2023-12-16,telegram,InternationalIsrael,telegram_total_views,134300.0
2023-12-16,telegram,IsraelNewsLive,telegram_message_count,31.0
2023-12-16,telegram,IsraelNewsLive,telegram_total_views,117356.0
2023-12-17,telegram,GazaUpdates,telegram_message_count,29.0
2023-12-17,telegram,GazaUpdates,telegram_total_views,150969.0
2023-12-17,telegram,HomeFrontAlerts,telegram_message_count,28.0
2023-12-17,telegram,HomeFrontAlerts,telegram_total_views,108285.0
2023-12-17,telegram,HostageFamilies,telegram_message_count,12.0
2023-12-17,telegram,HostageFamilies,telegram_total_views,41656.0
2023-12-17,telegram,ILPoliticsChannel,telegram_message_count,16.0
2023-12-17,telegram,ILPoliticsChannel,telegram_total_views,65416.0
2023-12-17,telegram,InternationalIsrael,telegram_message_count,17.0
2023-12-17,telegram,InternationalIsrael,telegram_total_views,83278.0
2023-12-17,telegram,IsraelNewsLive,telegram_message_count,35.0
2023-12-17,telegram,IsraelNewsLive,telegram_total_views,131348.0
2023-12-18,telegram,GazaUpdates,telegram_message_count,22.0
2023-12-18,telegram,GazaUpdates,telegram_total_views,93394.0
2023-12-18,telegram,HomeFrontAlerts,telegram_message_count,18.0
2023-12-18,telegram,HomeFrontAlerts,telegram_total_views,64637.0
2023-12-18,telegram,HostageFamilies,telegram_message_count,6.0
2023-12-18,telegram,HostageFamilies,telegram_total_views,18467.0
2023-12-18,telegram,ILPoliticsChannel,telegram_message_count,11.0
2023-12-18,telegram,ILPoliticsChannel,telegram_total_views,48978.0
2023-12-18,telegram,InternationalIsrael,telegram_message_count,21.0
2023-12-18,telegram,InternationalIsrael,telegram_total_views,96358.0
2023-12-18,telegram,IsraelNewsLive,telegram_message_count,35.0
2023-12-18,telegram,IsraelNewsLive,telegram_total_views,133887.0
2023-12-19,telegram,GazaUpdates,telegram_message_count,18.0
2023-12-19,telegram,GazaUpdates,telegram_total_views,86748.0
2023-12-19,telegram,HomeFrontAlerts,telegram_message_count,19.0
2023-12-19,telegram,HomeFrontAlerts,telegram_total_views,103894.0
2023-12-19,telegram,HostageFamilies,telegram_message_count,11.0
2023-12-19,telegram,HostageFamilies,telegram_total_views,53362.0
2023-12-19,telegram,ILPoliticsChannel,telegram_message_count,20.0
2023-12-19,telegram,ILPoliticsChannel,telegram_total_views,102661.0
2023-12-19,telegram,InternationalIsrael,telegram_message_count,27.0
2023-12-19,telegram,InternationalIsrael,telegram_total_views,136452.0
2023-12-19,telegram,IsraelNewsLive,telegram_message_count,28.0
2023-12-19,telegram,IsraelNewsLive,telegram_total_views,130359.0
2023-12-20,telegram,GazaUpdates,telegram_message_count,21.0
2023-12-20,telegram,GazaUpdates,telegram_total_views,86159.0
2023-12-20,telegram,HomeFrontAlerts,telegram_message_count,31.0
2023-12-20,telegram,HomeFrontAlerts,telegram_total_views,141897.0
2023-12-20,telegram,HostageFamilies,telegram_message_count,11.0
2023-12-20,telegram,HostageFamilies,telegram_total_views,48772.0
2023-12-20,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-12-20,telegram,ILPoliticsChannel,telegram_total_views,72223.0
2023-12-20,telegram,InternationalIsrael,telegram_message_count,21.0
2023-12-20,telegram,InternationalIsrael,telegram_total_views,92510.0
2023-12-20,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-12-20,telegram,IsraelNewsLive,telegram_total_views,173994.0
2023-12-21,telegram,GazaUpdates,telegram_message_count,25.0
2023-12-21,telegram,GazaUpdates,telegram_total_views,104596.0
2023-12-21,telegram,HomeFrontAlerts,telegram_message_count,17.0
2023-12-21,telegram,HomeFrontAlerts,telegram_total_views,85918.0
2023-12-21,telegram,HostageFamilies,telegram_message_count,11.0
2023-12-21,telegram,HostageFamilies,telegram_total_views,53609.0
2023-12-21,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-12-21,telegram,ILPoliticsChannel,telegram_total_views,64385.0
2023-12-21,telegram,InternationalIsrael,telegram_message_count,21.0
2023-12-21,telegram,InternationalIsrael,telegram_total_views,104349.0
2023-12-21,telegram,IsraelNewsLive,telegram_message_count,30.0
2023-12-21,telegram,IsraelNewsLive,telegram_total_views,102485.0
2023-12-22,telegram,GazaUpdates,telegram_message_count,25.0
2023-12-22,telegram,GazaUpdates,telegram_total_views,114810.0
2023-12-22,telegram,HomeFrontAlerts,telegram_message_count,21.0
2023-12-22,telegram,HomeFrontAlerts,telegram_total_views,84933.0
2023-12-22,telegram,HostageFamilies,telegram_message_count,9.0
2023-12-22,telegram,HostageFamilies,telegram_total_views,42534.0
2023-12-22,telegram,ILPoliticsChannel,telegram_message_count,14.0
2023-12-22,telegram,ILPoliticsChannel,telegram_total_views,59759.0
2023-12-22,telegram,InternationalIsrael,telegram_message_count,18.0
2023-12-22,telegram,InternationalIsrael,telegram_total_views,81278.0
2023-12-22,telegram,IsraelNewsLive,telegram_message_count,34.0
2023-12-22,telegram,IsraelNewsLive,telegram_total_views,151943.0
2023-12-23,telegram,GazaUpdates,telegram_message_count,30.0
2023-12-23,telegram,GazaUpdates,telegram_total_views,168710.0
2023-12-23,telegram,HomeFrontAlerts,telegram_message_count,25.0
2023-12-23,telegram,HomeFrontAlerts,telegram_total_views,112037.0
2023-12-23,telegram,HostageFamilies,telegram_message_count,4.0
2023-12-23,telegram,HostageFamilies,telegram_total_views,20890.0
2023-12-23,telegram,ILPoliticsChannel,telegram_message_count,32.0
2023-12-23,telegram,ILPoliticsChannel,telegram_total_views,132024.0
2023-12-23,telegram,InternationalIsrael,telegram_message_count,18.0
2023-12-23,telegram,InternationalIsrael,telegram_total_views,85999.0
2023-12-23,telegram,IsraelNewsLive,telegram_message_count,27.0
2023-12-23,telegram,IsraelNewsLive,telegram_total_views,118747.0
2023-12-24,telegram,GazaUpdates,telegram_message_count,16.0
2023-12-24,telegram,GazaUpdates,telegram_total_views,71097.0
2023-12-24,telegram,HomeFrontAlerts,telegram_message_count,19.0
2023-12-24,telegram,HomeFrontAlerts,telegram_total_views,84985.0
2023-12-24,telegram,HostageFamilies,telegram_message_count,10.0
2023-12-24,telegram,HostageFamilies,telegram_total_views,38631.0
2023-12-24,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-12-24,telegram,ILPoliticsChannel,telegram_total_views,55227.0
2023-12-24,telegram,InternationalIsrael,telegram_message_count,16.0
2023-12-24,telegram,InternationalIsrael,telegram_total_views,64298.0
2023-12-24,telegram,IsraelNewsLive,telegram_message_count,38.0
2023-12-24,telegram,IsraelNewsLive,telegram_total_views,141284.0
2023-12-25,telegram,GazaUpdates,telegram_message_count,27.0
2023-12-25,telegram,GazaUpdates,telegram_total_views,123020.0
2023-12-25,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-12-25,telegram,HomeFrontAlerts,telegram_total_views,99034.0
2023-12-25,telegram,HostageFamilies,telegram_message_count,8.0
2023-12-25,telegram,HostageFamilies,telegram_total_views,33158.0
2023-12-25,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-12-25,telegram,ILPoliticsChannel,telegram_total_views,82191.0
2023-12-25,telegram,InternationalIsrael,telegram_message_count,14.0
2023-12-25,telegram,InternationalIsrael,telegram_total_views,73013.0
2023-12-25,telegram,IsraelNewsLive,telegram_message_count,38.0
2023-12-25,telegram,IsraelNewsLive,telegram_total_views,199440.0
2023-12-26,telegram,GazaUpdates,telegram_message_count,24.0
2023-12-26,telegram,GazaUpdates,telegram_total_views,141789.0
2023-12-26,telegram,HomeFrontAlerts,telegram_message_count,15.0
2023-12-26,telegram,HomeFrontAlerts,telegram_total_views,75767.0
2023-12-26,telegram,HostageFamilies,telegram_message_count,9.0
2023-12-26,telegram,HostageFamilies,telegram_total_views,44697.0
2023-12-26,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-12-26,telegram,ILPoliticsChannel,telegram_total_views,48591.0
2023-12-26,telegram,InternationalIsrael,telegram_message_count,18.0
2023-12-26,telegram,InternationalIsrael,telegram_total_views,92594.0
2023-12-26,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-12-26,telegram,IsraelNewsLive,telegram_total_views,179628.0
2023-12-27,telegram,GazaUpdates,telegram_message_count,35.0
2023-12-27,telegram,GazaUpdates,telegram_total_views,182298.0
2023-12-27,telegram,HomeFrontAlerts,telegram_message_count,24.0
2023-12-27,telegram,HomeFrontAlerts,telegram_total_views,92890.0
2023-12-27,telegram,HostageFamilies,telegram_message_count,9.0
2023-12-27,telegram,HostageFamilies,telegram_total_views,40621.0
2023-12-27,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-12-27,telegram,ILPoliticsChannel,telegram_total_views,56959.0
2023-12-27,telegram,InternationalIsrael,telegram_message_count,20.0
2023-12-27,telegram,InternationalIsrael,telegram_total_views,93442.0
2023-12-27,telegram,IsraelNewsLive,telegram_message_count,33.0
2023-12-27,telegram,IsraelNewsLive,telegram_total_views,162994.0
2023-12-28,telegram,GazaUpdates,telegram_message_count,32.0
2023-12-28,telegram,GazaUpdates,telegram_total_views,145568.0
2023-12-28,telegram,HomeFrontAlerts,telegram_message_count,16.0
2023-12-28,telegram,HomeFrontAlerts,telegram_total_views,65906.0
2023-12-28,telegram,HostageFamilies,telegram_message_count,10.0
2023-12-28,telegram,HostageFamilies,telegram_total_views,31971.0
2023-12-28,telegram,ILPoliticsChannel,telegram_message_count,19.0
2023-12-28,telegram,ILPoliticsChannel,telegram_total_views,69804.0
2023-12-28,telegram,InternationalIsrael,telegram_message_count,16.0
2023-12-28,telegram,InternationalIsrael,telegram_total_views,64720.0
2023-12-28,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-12-28,telegram,IsraelNewsLive,telegram_total_views,143534.0
2023-12-29,telegram,GazaUpdates,telegram_message_count,31.0
2023-12-29,telegram,GazaUpdates,telegram_total_views,145585.0
2023-12-29,telegram,HomeFrontAlerts,telegram_message_count,19.0
2023-12-29,telegram,HomeFrontAlerts,telegram_total_views,98020.0
2023-12-29,telegram,HostageFamilies,telegram_message_count,6.0
2023-12-29,telegram,HostageFamilies,telegram_total_views,35427.0
2023-12-29,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-12-29,telegram,ILPoliticsChannel,telegram_total_views,76789.0
2023-12-29,telegram,InternationalIsrael,telegram_message_count,25.0
2023-12-29,telegram,InternationalIsrael,telegram_total_views,128714.0
2023-12-29,telegram,IsraelNewsLive,telegram_message_count,35.0
2023-12-29,telegram,IsraelNewsLive,telegram_total_views,190624.0
2023-12-30,telegram,GazaUpdates,telegram_message_count,28.0
2023-12-30,telegram,GazaUpdates,telegram_total_views,123770.0
2023-12-30,telegram,HomeFrontAlerts,telegram_message_count,21.0
2023-12-30,telegram,HomeFrontAlerts,telegram_total_views,109158.0
2023-12-30,telegram,HostageFamilies,telegram_message_count,11.0
2023-12-30,telegram,HostageFamilies,telegram_total_views,48112.0
2023-12-30,telegram,ILPoliticsChannel,telegram_message_count,17.0
2023-12-30,telegram,ILPoliticsChannel,telegram_total_views,91207.0
2023-12-30,telegram,InternationalIsrael,telegram_message_count,16.0
2023-12-30,telegram,InternationalIsrael,telegram_total_views,93832.0
2023-12-30,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-12-30,telegram,IsraelNewsLive,telegram_total_views,124107.0
2023-12-31,telegram,GazaUpdates,telegram_message_count,27.0
2023-12-31,telegram,GazaUpdates,telegram_total_views,126761.0
2023-12-31,telegram,HomeFrontAlerts,telegram_message_count,15.0
2023-12-31,telegram,HomeFrontAlerts,telegram_total_views,63312.0
2023-12-31,telegram,HostageFamilies,telegram_message_count,13.0
2023-12-31,telegram,HostageFamilies,telegram_total_views,60356.0
2023-12-31,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-12-31,telegram,ILPoliticsChannel,telegram_total_views,61700.0
2023-12-31,telegram,InternationalIsrael,telegram_message_count,16.0
2023-12-31,telegram,InternationalIsrael,telegram_total_views,80149.0
2023-12-31,telegram,IsraelNewsLive,telegram_message_count,27.0
2023-12-31,telegram,IsraelNewsLive,telegram_total_views,131972.0
2023-09-01,rss,Haaretz,rss_article_count,22.0
2023-09-01,rss,Kan News,rss_article_count,24.0
2023-09-01,rss,Mako,rss_article_count,29.0
2023-09-01,rss,N12 News,rss_article_count,39.0
2023-09-01,rss,Times of Israel,rss_article_count,40.0
2023-09-01,rss,Ynet,rss_article_count,41.0
2023-09-02,rss,Haaretz,rss_article_count,27.0
2023-09-02,rss,Kan News,rss_article_count,27.0
2023-09-02,rss,Mako,rss_article_count,29.0
2023-09-02,rss,N12 News,rss_article_count,28.0
2023-09-02,rss,Times of Israel,rss_article_count,50.0
2023-09-02,rss,Ynet,rss_article_count,31.0
2023-09-03,rss,Haaretz,rss_article_count,29.0
2023-09-03,rss,Kan News,rss_article_count,15.0
2023-09-03,rss,Mako,rss_article_count,34.0
2023-09-03,rss,N12 News,rss_article_count,32.0
2023-09-03,rss,Times of Israel,rss_article_count,27.0
2023-09-03,rss,Ynet,rss_article_count,48.0
2023-09-04,rss,Haaretz,rss_article_count,24.0
2023-09-04,rss,Kan News,rss_article_count,19.0
2023-09-04,rss,Mako,rss_article_count,35.0
2023-09-04,rss,N12 News,rss_article_count,30.0
2023-09-04,rss,Times of Israel,rss_article_count,28.0
2023-09-04,rss,Ynet,rss_article_count,33.0
2023-09-05,rss,Haaretz,rss_article_count,24.0
2023-09-05,rss,Kan News,rss_article_count,27.0
2023-09-05,rss,Mako,rss_article_count,31.0
2023-09-05,rss,N12 News,rss_article_count,26.0
2023-09-05,rss,Times of Israel,rss_article_count,36.0
2023-09-05,rss,Ynet,rss_article_count,44.0
2023-09-06,rss,Haaretz,rss_article_count,22.0
2023-09-06,rss,Kan News,rss_article_count,26.0
2023-09-06,rss,Mako,rss_article_count,29.0
2023-09-06,rss,N12 News,rss_article_count,39.0
2023-09-06,rss,Times of Israel,rss_article_count,34.0
2023-09-06,rss,Ynet,rss_article_count,39.0
2023-09-07,rss,Haaretz,rss_article_count,31.0
2023-09-07,rss,Kan News,rss_article_count,21.0
2023-09-07,rss,Mako,rss_article_count,34.0
2023-09-07,rss,N12 News,rss_article_count,27.0
2023-09-07,rss,Times of Israel,rss_article_count,29.0
2023-09-07,rss,Ynet,rss_article_count,39.0
2023-09-08,rss,Haaretz,rss_article_count,31.0
2023-09-08,rss,Kan News,rss_article_count,26.0
2023-09-08,rss,Mako,rss_article_count,35.0
2023-09-08,rss,N12 News,rss_article_count,36.0
2023-09-08,rss,Times of Israel,rss_article_count,33.0
2023-09-08,rss,Ynet,rss_article_count,40.0
2023-09-09,rss,Haaretz,rss_article_count,25.0
2023-09-09,rss,Kan News,rss_article_count,16.0
2023-09-09,rss,Mako,rss_article_count,32.0
2023-09-09,rss,N12 News,rss_article_count,26.0
2023-09-09,rss,Times of Israel,rss_article_count,50.0
2023-09-09,rss,Ynet,rss_article_count,38.0
2023-09-10,rss,Haaretz,rss_article_count,22.0
2023-09-10,rss,Kan News,rss_article_count,15.0
2023-09-10,rss,Mako,rss_article_count,34.0
2023-09-10,rss,N12 News,rss_article_count,31.0
2023-09-10,rss,Times of Israel,rss_article_count,31.0
2023-09-10,rss,Ynet,rss_article_count,30.0
2023-09-11,rss,Haaretz,rss_article_count,30.0
2023-09-11,rss,Kan News,rss_article_count,32.0
2023-09-11,rss,Mako,rss_article_count,35.0
2023-09-11,rss,N12 News,rss_article_count,35.0
2023-09-11,rss,Times of Israel,rss_article_count,32.0
2023-09-11,rss,Ynet,rss_article_count,54.0
2023-09-12,rss,Haaretz,rss_article_count,22.0
2023-09-12,rss,Kan News,rss_article_count,18.0
2023-09-12,rss,Mako,rss_article_count,46.0
2023-09-12,rss,N12 News,rss_article_count,27.0
2023-09-12,rss,Times of Israel,rss_article_count,36.0
2023-09-12,rss,Ynet,rss_article_count,35.0
2023-09-13,rss,Haaretz,rss_article_count,29.0
2023-09-13,rss,Kan News,rss_article_count,25.0
2023-09-13,rss,Mako,rss_article_count,30.0
2023-09-13,rss,N12 News,rss_article_count,39.0
2023-09-13,rss,Times of Israel,rss_article_count,43.0
2023-09-13,rss,Ynet,rss_article_count,42.0
2023-09-14,rss,Haaretz,rss_article_count,35.0
2023-09-14,rss,Kan News,rss_article_count,22.0
2023-09-14,rss,Mako,rss_article_count,30.0
2023-09-14,rss,N12 News,rss_article_count,33.0
2023-09-14,rss,Times of Israel,rss_article_count,32.0
2023-09-14,rss,Ynet,rss_article_count,53.0
2023-09-15,rss,Haaretz,rss_article_count,25.0
2023-09-15,rss,Kan News,rss_article_count,20.0
2023-09-15,rss,Mako,rss_article_count,40.0
2023-09-15,rss,N12 News,rss_article_count,29.0
2023-09-15,rss,Times of Israel,rss_article_count,30.0
2023-09-15,rss,Ynet,rss_article_count,46.0
2023-09-16,rss,Haaretz,rss_article_count,21.0
2023-09-16,rss,Kan News,rss_article_count,28.0
2023-09-16,rss,Mako,rss_article_count,36.0
2023-09-16,rss,N12 News,rss_article_count,26.0
2023-09-16,rss,Times of Israel,rss_article_count,41.0
2023-09-16,rss,Ynet,rss_article_count,44.0
2023-09-17,rss,Haaretz,rss_article_count,21.0
2023-09-17,rss,Kan News,rss_article_count,22.0
2023-09-17,rss,Mako,rss_article_count,29.0
2023-09-17,rss,N12 News,rss_article_count,28.0
2023-09-17,rss,Times of Israel,rss_article_count,41.0
2023-09-17,rss,Ynet,rss_article_count,36.0
2023-09-18,rss,Haaretz,rss_article_count,26.0
2023-09-18,rss,Kan News,rss_article_count,26.0
2023-09-18,rss,Mako,rss_article_count,36.0
2023-09-18,rss,N12 News,rss_article_count,25.0
2023-09-18,rss,Times of Israel,rss_article_count,29.0
2023-09-18,rss,Ynet,rss_article_count,51.0
2023-09-19,rss,Haaretz,rss_article_count,27.0
2023-09-19,rss,Kan News,rss_article_count,15.0
2023-09-19,rss,Mako,rss_article_count,41.0
2023-09-19,rss,N12 News,rss_article_count,33.0
2023-09-19,rss,Times of Israel,rss_article_count,33.0
2023-09-19,rss,Ynet,rss_article_count,40.0
2023-09-20,rss,Haaretz,rss_article_count,24.0
2023-09-20,rss,Kan News,rss_article_count,27.0
2023-09-20,rss,Mako,rss_article_count,39.0
2023-09-20,rss,N12 News,rss_article_count,25.0
2023-09-20,rss,Times of Israel,rss_article_count,46.0
2023-09-20,rss,Ynet,rss_article_count,54.0
2023-09-21,rss,Haaretz,rss_article_count,29.0
2023-09-21,rss,Kan News,rss_article_count,19.0
2023-09-21,rss,Mako,rss_article_count,39.0
2023-09-21,rss,N12 News,rss_article_count,24.0
2023-09-21,rss,Times of Israel,rss_article_count,34.0
2023-09-21,rss,Ynet,rss_article_count,35.0
2023-09-22,rss,Haaretz,rss_article_count,23.0
2023-09-22,rss,Kan News,rss_article_count,21.0
2023-09-22,rss,Mako,rss_article_count,36.0
2023-09-22,rss,N12 News,rss_article_count,24.0
2023-09-22,rss,Times of Israel,rss_article_count,33.0
2023-09-22,rss,Ynet,rss_article_count,36.0
2023-09-23,rss,Haaretz,rss_article_count,23.0
2023-09-23,rss,Kan News,rss_article_count,18.0
2023-09-23,rss,Mako,rss_article_count,45.0
2023-09-23,rss,N12 News,rss_article_count,32.0
2023-09-23,rss,Times of Israel,rss_article_count,36.0
2023-09-23,rss,Ynet,rss_article_count,32.0
2023-09-24,rss,Haaretz,rss_article_count,31.0
2023-09-24,rss,Kan News,rss_article_count,16.0
2023-09-24,rss,Mako,rss_article_count,27.0
2023-09-24,rss,N12 News,rss_article_count,33.0
2023-09-24,rss,Times of Israel,rss_article_count,42.0
2023-09-24,rss,Ynet,rss_article_count,39.0
2023-09-25,rss,Haaretz,rss_article_count,34.0
2023-09-25,rss,Kan News,rss_article_count,27.0
2023-09-25,rss,Mako,rss_article_count,29.0
2023-09-25,rss,N12 News,rss_article_count,24.0
2023-09-25,rss,Times of Israel,rss_article_count,40.0
2023-09-25,rss,Ynet,rss_article_count,32.0
2023-09-26,rss,Haaretz,rss_article_count,27.0
2023-09-26,rss,Kan News,rss_article_count,21.0
2023-09-26,rss,Mako,rss_article_count,26.0
2023-09-26,rss,N12 News,rss_article_count,33.0
2023-09-26,rss,Times of Israel,rss_article_count,35.0
2023-09-26,rss,Ynet,rss_article_count,53.0
2023-09-27,rss,Haaretz,rss_article_count,29.0
2023-09-27,rss,Kan News,rss_article_count,21.0
2023-09-27,rss,Mako,rss_article_count,32.0
2023-09-27,rss,N12 News,rss_article_count,30.0
2023-09-27,rss,Times of Israel,rss_article_count,40.0
2023-09-27,rss,Ynet,rss_article_count,33.0
2023-09-28,rss,Haaretz,rss_article_count,19.0
2023-09-28,rss,Kan News,rss_article_count,28.0
2023-09-28,rss,Mako,rss_article_count,27.0
2023-09-28,rss,N12 News,rss_article_count,29.0
2023-09-28,rss,Times of Israel,rss_article_count,41.0
2023-09-28,rss,Ynet,rss_article_count,37.0
2023-09-29,rss,Haaretz,rss_article_count,28.0
2023-09-29,rss,Kan News,rss_article_count,29.0
2023-09-29,rss,Mako,rss_article_count,33.0
2023-09-29,rss,N12 News,rss_article_count,39.0
2023-09-29,rss,Times of Israel,rss_article_count,58.0
2023-09-29,rss,Ynet,rss_article_count,46.0
2023-09-30,rss,Haaretz,rss_article_count,22.0
2023-09-30,rss,Kan News,rss_article_count,29.0
2023-09-30,rss,Mako,rss_article_count,33.0
2023-09-30,rss,N12 News,rss_article_count,21.0
2023-09-30,rss,Times of Israel,rss_article_count,37.0
2023-09-30,rss,Ynet,rss_article_count,45.0
2023-10-01,rss,Haaretz,rss_article_count,21.0
2023-10-01,rss,Kan News,rss_article_count,19.0
2023-10-01,rss,Mako,rss_article_count,33.0
2023-10-01,rss,N12 News,rss_article_count,22.0
2023-10-01,rss,Times of Israel,rss_article_count,35.0
2023-10-01,rss,Ynet,rss_article_count,36.0
2023-10-02,rss,Haaretz,rss_article_count,22.0
2023-10-02,rss,Kan News,rss_article_count,23.0
2023-10-02,rss,Mako,rss_article_count,40.0
2023-10-02,rss,N12 News,rss_article_count,25.0
2023-10-02,rss,Times of Israel,rss_article_count,38.0
2023-10-02,rss,Ynet,rss_article_count,43.0
2023-10-03,rss,Haaretz,rss_article_count,28.0
2023-10-03,rss,Kan News,rss_article_count,19.0
2023-10-03,rss,Mako,rss_article_count,28.0
2023-10-03,rss,N12 News,rss_article_count,27.0
2023-10-03,rss,Times of Israel,rss_article_count,36.0
2023-10-03,rss,Ynet,rss_article_count,40.0
2023-10-04,rss,Haaretz,rss_article_count,29.0
2023-10-04,rss,Kan News,rss_article_count,22.0
2023-10-04,rss,Mako,rss_article_count,44.0
2023-10-04,rss,N12 News,rss_article_count,37.0
2023-10-04,rss,Times of Israel,rss_article_count,30.0
2023-10-04,rss,Ynet,rss_article_count,51.0
2023-10-05,rss,Haaretz,rss_article_count,19.0
2023-10-05,rss,Kan News,rss_article_count,16.0
2023-10-05,rss,Mako,rss_article_count,24.0
2023-10-05,rss,N12 News,rss_article_count,29.0
2023-10-05,rss,Times of Israel,rss_article_count,27.0
2023-10-05,rss,Ynet,rss_article_count,43.0
2023-10-06,rss,Haaretz,rss_article_count,349.0
2023-10-06,rss,Kan News,rss_article_count,344.0
2023-10-06,rss,Mako,rss_article_count,459.0
2023-10-06,rss,N12 News,rss_article_count,414.0
2023-10-06,rss,Times of Israel,rss_article_count,505.0
2023-10-06,rss,Ynet,rss_article_count,571.0
2023-10-07,rss,Haaretz,rss_article_count,396.0
2023-10-07,rss,Kan News,rss_article_count,340.0
2023-10-07,rss,Mako,rss_article_count,458.0
2023-10-07,rss,N12 News,rss_article_count,451.0
2023-10-07,rss,Times of Israel,rss_article_count,564.0
2023-10-07,rss,Ynet,rss_article_count,620.0
2023-10-08,rss,Haaretz,rss_article_count,246.0
2023-10-08,rss,Kan News,rss_article_count,228.0
2023-10-08,rss,Mako,rss_article_count,321.0
2023-10-08,rss,N12 News,rss_article_count,301.0
2023-10-08,rss,Times of Israel,rss_article_count,396.0
2023-10-08,rss,Ynet,rss_article_count,430.0
2023-10-09,rss,Haaretz,rss_article_count,191.0
2023-10-09,rss,Kan News,rss_article_count,142.0
2023-10-09,rss,Mako,rss_article_count,228.0
2023-10-09,rss,N12 News,rss_article_count,201.0
2023-10-09,rss,Times of Israel,rss_article_count,247.0
2023-10-09,rss,Ynet,rss_article_count,317.0
2023-10-10,rss,Haaretz,rss_article_count,136.0
2023-10-10,rss,Kan News,rss_article_count,134.0
2023-10-10,rss,Mako,rss_article_count,155.0
2023-10-10,rss,N12 News,rss_article_count,140.0
2023-10-10,rss,Times of Israel,rss_article_count,197.0
2023-10-10,rss,Ynet,rss_article_count,224.0
2023-10-11,rss,Haaretz,rss_article_count,82.0
2023-10-11,rss,Kan News,rss_article_count,85.0
2023-10-11,rss,Mako,rss_article_count,122.0
2023-10-11,rss,N12 News,rss_article_count,102.0
2023-10-11,rss,Times of Israel,rss_article_count,122.0
2023-10-11,rss,Ynet,rss_article_count,161.0
2023-10-12,rss,Haaretz,rss_article_count,67.0
2023-10-12,rss,Kan News,rss_article_count,65.0
2023-10-12,rss,Mako,rss_article_count,78.0
2023-10-12,rss,N12 News,rss_article_count,64.0
2023-10-12,rss,Times of Israel,rss_article_count,99.0
2023-10-12,rss,Ynet,rss_article_count,102.0
2023-10-13,rss,Haaretz,rss_article_count,58.0
2023-10-13,rss,Kan News,rss_article_count,33.0
2023-10-13,rss,Mako,rss_article_count,55.0
2023-10-13,rss,N12 News,rss_article_count,41.0
2023-10-13,rss,Times of Israel,rss_article_count,74.0
2023-10-13,rss,Ynet,rss_article_count,68.0
2023-10-14,rss,Haaretz,rss_article_count,40.0
2023-10-14,rss,Kan News,rss_article_count,34.0
2023-10-14,rss,Mako,rss_article_count,39.0
2023-10-14,rss,N12 News,rss_article_count,32.0
2023-10-14,rss,Times of Israel,rss_article_count,64.0
2023-10-14,rss,Ynet,rss_article_count,55.0
2023-10-15,rss,Haaretz,rss_article_count,20.0
2023-10-15,rss,Kan News,rss_article_count,22.0
2023-10-15,rss,Mako,rss_article_count,46.0
2023-10-15,rss,N12 News,rss_article_count,35.0
2023-10-15,rss,Times of Israel,rss_article_count,38.0
2023-10-15,rss,Ynet,rss_article_count,38.0
2023-10-16,rss,Haaretz,rss_article_count,34.0
2023-10-16,rss,Kan News,rss_article_count,22.0
2023-10-16,rss,Mako,rss_article_count,31.0
2023-10-16,rss,N12 News,rss_article_count,33.0
2023-10-16,rss,Times of Israel,rss_article_count,32.0
2023-10-16,rss,Ynet,rss_article_count,59.0
2023-10-17,rss,Haaretz,rss_article_count,26.0
2023-10-17,rss,Kan News,rss_article_count,25.0
2023-10-17,rss,Mako,rss_article_count,27.0
2023-10-17,rss,N12 News,rss_article_count,26.0
2023-10-17,rss,Times of Israel,rss_article_count,40.0
2023-10-17,rss,Ynet,rss_article_count,38.0
2023-10-18,rss,Haaretz,rss_article_count,26.0
